transaction_id,timestamp,date,day_of_week,hour,is_weekend,lane_type,lane_number,cashier_id,payment_method,n_items,n_fresh_items,has_fresh_products,basket_value_tnd,queue_wait_time_sec,scan_time_sec,weighing_time_sec,payment_time_sec,bagging_time_sec,other_delay_sec,delay_reason,total_transaction_time_sec,customer_satisfaction
TXN-CRT-001-004163,2026-07-25 20:09:28,2026-07-25,Saturday,20,True,Traditional,4,CASH-124,Card (International),24,6,True,246.56,19.0,109.8,39.7,39.9,36.6,0.0,,226.0,4
TXN-CRT-001-004164,2026-07-25 20:19:38,2026-07-25,Saturday,20,True,Traditional,1,CASH-126,Cash,3,0,False,13.47,18.5,22.1,0.0,56.9,36.2,0.0,,115.2,4
TXN-CRT-001-004165,2026-07-25 20:21:51,2026-07-25,Saturday,20,True,Traditional,8,CASH-117,Check,15,5,True,62.57,95.8,105.7,25.3,63.1,38.7,0.0,,232.8,4
TXN-CRT-001-004166,2026-07-25 20:21:56,2026-07-25,Saturday,20,True,Traditional,7,CASH-122,Flous (Mobile),15,5,True,115.03,35.3,98.6,34.0,22.2,19.9,0.0,,174.8,4
TXN-CRT-001-004167,2026-07-25 20:24:25,2026-07-25,Saturday,20,True,Traditional,4,CASH-134,Flous (Mobile),10,0,False,37.04,30.7,50.1,0.0,31.6,30.9,0.0,,112.6,4
TXN-CRT-001-004168,2026-07-25 20:29:42,2026-07-25,Saturday,20,True,Traditional,8,CASH-101,Cash,35,8,True,175.02,68.3,246.6,28.9,35.7,38.4,0.0,,349.7,3
TXN-CRT-001-004169,2026-07-25 20:29:52,2026-07-25,Saturday,20,True,Traditional,4,CASH-113,Cash,7,0,False,32.16,29.7,45.7,0.0,63.4,25.7,0.0,,134.7,4
TXN-CRT-001-004170,2026-07-25 20:35:54,2026-07-25,Saturday,20,True,Traditional,2,CASH-117,Cash,11,4,True,53.46,42.3,69.1,31.0,39.5,27.5,0.0,,167.1,4
TXN-CRT-001-004171,2026-07-25 20:35:55,2026-07-25,Saturday,20,True,Traditional,1,CASH-117,Cash,27,8,True,201.21,154.9,147.7,39.0,74.0,32.2,0.0,,292.9,3
TXN-CRT-001-004172,2026-07-25 20:36:51,2026-07-25,Saturday,20,True,Express (<10 items),12,CASH-136,Flous (Mobile),2,1,True,14.05,8.0,6.3,41.8,20.6,15.7,0.0,,84.4,4
TXN-CRT-001-004173,2026-07-25 20:39:53,2026-07-25,Saturday,20,True,Traditional,2,CASH-122,Cash,22,4,True,170.27,138.6,148.5,22.0,45.8,33.9,0.0,,250.2,3
TXN-CRT-001-004174,2026-07-25 20:43:34,2026-07-25,Saturday,20,True,Traditional,8,CASH-135,Cash,30,7,True,172.63,296.4,159.5,25.8,70.8,28.9,0.0,,284.9,3
TXN-CRT-001-004175,2026-07-25 20:50:34,2026-07-25,Saturday,20,True,Self-Service,11,,Cash,43,8,True,202.7,14.4,487.6,67.2,72.8,41.7,0.0,,669.4,3
TXN-CRT-001-004176,2026-07-25 20:55:25,2026-07-25,Saturday,20,True,Express (<10 items),13,CASH-141,Cash,36,8,True,213.23,16.7,152.5,19.9,31.6,34.0,0.0,,238.0,4
TXN-CRT-001-004177,2026-07-25 21:00:07,2026-07-25,Saturday,21,True,Traditional,3,CASH-128,Cash,10,2,True,37.58,77.8,61.7,27.5,43.2,27.1,0.0,,159.5,3
TXN-CRT-001-004178,2026-07-25 21:07:29,2026-07-25,Saturday,21,True,Traditional,3,CASH-123,Card (International),18,2,True,138.04,55.1,99.4,34.0,41.6,39.3,0.0,,214.4,4
TXN-CRT-001-004179,2026-07-25 21:14:40,2026-07-25,Saturday,21,True,Traditional,2,CASH-124,Card (Local),4,1,True,17.77,26.3,26.8,33.4,18.0,20.0,0.0,,98.3,4
TXN-CRT-001-004180,2026-07-25 21:15:25,2026-07-25,Saturday,21,True,Traditional,2,CASH-106,Cash,9,2,True,49.58,121.6,43.5,26.9,64.6,16.9,0.0,,152.0,3
TXN-CRT-001-004181,2026-07-25 21:35:47,2026-07-25,Saturday,21,True,Traditional,6,CASH-131,Cash,4,2,True,19.44,37.6,19.1,44.1,30.0,22.8,0.0,,116.0,4
TXN-CRT-001-004182,2026-07-25 21:39:04,2026-07-25,Saturday,21,True,Traditional,8,CASH-117,Cash,10,2,True,33.8,62.0,71.3,25.7,63.6,17.7,0.0,,178.3,3
TXN-CRT-001-004183,2026-07-25 21:43:00,2026-07-25,Saturday,21,True,Traditional,2,CASH-116,Cash,36,12,True,222.14,85.5,117.7,17.1,37.2,21.8,0.0,,193.8,4
TXN-CRT-001-004184,2026-07-25 21:53:11,2026-07-25,Saturday,21,True,Traditional,5,CASH-123,Card (Local),11,7,True,53.77,72.9,33.7,31.4,32.9,38.0,0.0,,136.0,3
TXN-CRT-001-004185,2026-07-25 21:54:14,2026-07-25,Saturday,21,True,Traditional,6,CASH-103,Card (Local),18,7,True,83.77,51.1,96.9,16.9,21.4,30.0,0.0,,165.3,4
TXN-CRT-001-004186,2026-07-25 21:55:43,2026-07-25,Saturday,21,True,Traditional,3,CASH-117,Card (Local),14,5,True,58.08,88.4,60.5,26.1,25.5,33.6,0.0,,145.6,3
TXN-CRT-001-004187,2026-07-25 21:59:04,2026-07-25,Saturday,21,True,Traditional,4,CASH-119,Card (Local),14,5,True,59.12,11.5,88.2,18.6,31.6,16.6,0.0,,155.1,4
TXN-CRT-001-004188,2026-07-26 08:06:01,2026-07-26,Sunday,8,False,Traditional,6,CASH-120,Cash,47,12,True,229.02,106.2,259.3,39.9,28.1,31.1,0.0,,358.4,3
TXN-CRT-001-004189,2026-07-26 08:24:50,2026-07-26,Sunday,8,False,Traditional,5,CASH-109,Check,10,1,True,69.63,39.9,39.7,15.5,47.0,27.2,0.0,,129.4,4
TXN-CRT-001-004190,2026-07-26 09:06:28,2026-07-26,Sunday,9,False,Traditional,3,CASH-102,Card (International),20,6,True,102.0,80.9,51.4,26.3,34.9,22.2,0.0,,134.8,4
TXN-CRT-001-004191,2026-07-26 09:08:30,2026-07-26,Sunday,9,False,Traditional,7,CASH-124,Flous (Mobile),13,4,True,70.0,49.4,59.3,20.7,20.2,30.8,0.0,,131.0,4
TXN-CRT-001-004192,2026-07-26 09:18:54,2026-07-26,Sunday,9,False,Self-Service,11,,Cash,3,3,True,7.58,30.8,40.1,76.8,45.9,26.8,0.0,,189.6,4
TXN-CRT-001-004193,2026-07-26 09:33:21,2026-07-26,Sunday,9,False,Traditional,8,CASH-118,Flous (Mobile),15,4,True,79.4,46.5,44.1,22.4,34.9,26.5,0.0,,127.9,4
TXN-CRT-001-004194,2026-07-26 09:34:27,2026-07-26,Sunday,9,False,Traditional,5,CASH-121,Card (International),30,6,True,210.1,63.4,164.5,40.9,47.0,26.9,46.3,Supervisor approval needed,325.7,3
TXN-CRT-001-004195,2026-07-26 09:47:14,2026-07-26,Sunday,9,False,Traditional,5,CASH-124,Flous (Mobile),4,1,True,27.01,71.2,18.6,41.9,22.7,20.5,0.0,,103.7,4
TXN-CRT-001-004196,2026-07-26 09:50:40,2026-07-26,Sunday,9,False,Traditional,8,CASH-118,Cash,3,2,True,18.23,64.3,17.6,39.0,61.5,37.2,0.0,,155.3,4
TXN-CRT-001-004197,2026-07-26 09:59:59,2026-07-26,Sunday,9,False,Traditional,1,CASH-106,Card (Local),6,0,False,40.46,28.9,21.0,0.0,30.5,35.8,0.0,,87.3,4
TXN-CRT-001-004198,2026-07-26 10:06:51,2026-07-26,Sunday,10,False,Traditional,2,CASH-112,Check,26,5,True,185.35,20.7,178.4,16.9,64.9,32.7,0.0,,292.8,4
TXN-CRT-001-004199,2026-07-26 10:09:30,2026-07-26,Sunday,10,False,Traditional,8,CASH-134,Card (Local),24,6,True,204.55,22.6,124.8,32.9,23.3,22.8,109.8,Item return/exchange,313.6,2
TXN-CRT-001-004200,2026-07-26 10:19:32,2026-07-26,Sunday,10,False,Traditional,4,CASH-114,Card (Local),18,3,True,69.14,42.0,87.7,22.4,31.4,22.3,0.0,,163.9,4
TXN-CRT-001-004201,2026-07-26 10:20:23,2026-07-26,Sunday,10,False,Traditional,3,CASH-105,Check,15,1,True,117.97,80.1,47.5,30.2,69.5,35.0,0.0,,182.3,3
TXN-CRT-001-004202,2026-07-26 10:22:34,2026-07-26,Sunday,10,False,Traditional,1,CASH-107,Cash,38,8,True,240.82,84.0,153.0,39.5,47.9,29.1,0.0,,269.5,4
TXN-CRT-001-004203,2026-07-26 10:24:46,2026-07-26,Sunday,10,False,Traditional,7,CASH-129,Card (Local),26,9,True,165.36,32.2,135.6,20.6,31.6,23.5,0.0,,211.3,4
TXN-CRT-001-004204,2026-07-26 10:26:52,2026-07-26,Sunday,10,False,Express (<10 items),13,CASH-145,Cash,29,3,True,195.08,51.3,76.0,23.4,31.1,15.2,0.0,,145.7,4
TXN-CRT-001-004205,2026-07-26 10:29:58,2026-07-26,Sunday,10,False,Traditional,3,CASH-119,Flous (Mobile),30,7,True,244.57,12.7,163.7,27.0,22.2,35.7,0.0,,248.6,4
TXN-CRT-001-004206,2026-07-26 10:39:10,2026-07-26,Sunday,10,False,Traditional,4,CASH-119,Cash,20,6,True,56.55,37.5,102.7,39.0,43.6,29.1,0.0,,214.4,4
TXN-CRT-001-004207,2026-07-26 11:03:37,2026-07-26,Sunday,11,False,Traditional,8,CASH-118,Cash,14,6,True,111.58,32.0,37.2,25.4,60.2,28.7,0.0,,151.4,4
TXN-CRT-001-004208,2026-07-26 11:08:44,2026-07-26,Sunday,11,False,Traditional,8,CASH-109,Card (Local),35,15,True,124.13,25.8,109.9,37.3,28.1,36.2,0.0,,211.6,4
TXN-CRT-001-004209,2026-07-26 11:17:41,2026-07-26,Sunday,11,False,Traditional,8,CASH-112,Card (International),42,10,True,214.98,55.6,224.0,39.0,48.2,33.3,141.9,Item return/exchange,486.3,3
TXN-CRT-001-004210,2026-07-26 11:26:25,2026-07-26,Sunday,11,False,Traditional,3,CASH-133,Card (Local),1,1,True,6.53,158.4,7.0,34.6,30.5,38.6,0.0,,110.7,3
TXN-CRT-001-004211,2026-07-26 11:26:38,2026-07-26,Sunday,11,False,Traditional,7,CASH-116,Flous (Mobile),3,0,False,7.64,53.5,20.4,0.0,23.7,31.0,0.0,,75.1,4
TXN-CRT-001-004212,2026-07-26 11:27:21,2026-07-26,Sunday,11,False,Traditional,7,CASH-110,Check,46,13,True,267.67,111.7,162.4,40.3,64.4,33.7,0.0,,300.7,3
TXN-CRT-001-004213,2026-07-26 11:29:32,2026-07-26,Sunday,11,False,Traditional,6,CASH-122,Cash,9,3,True,67.93,95.8,59.3,19.7,43.1,33.0,0.0,,155.1,3
TXN-CRT-001-004214,2026-07-26 11:29:49,2026-07-26,Sunday,11,False,Traditional,7,CASH-133,Cash,36,7,True,305.62,33.4,95.8,21.6,29.7,35.4,82.7,Payment terminal error,265.1,3
TXN-CRT-001-004215,2026-07-26 11:31:53,2026-07-26,Sunday,11,False,Traditional,4,CASH-130,Cash,12,3,True,67.43,88.9,44.3,21.2,52.9,25.3,0.0,,143.6,3
TXN-CRT-001-004216,2026-07-26 11:36:26,2026-07-26,Sunday,11,False,Traditional,4,CASH-119,Cash,5,0,False,31.67,164.5,33.3,0.0,56.6,18.1,0.0,,108.0,3
TXN-CRT-001-004217,2026-07-26 11:38:13,2026-07-26,Sunday,11,False,Traditional,8,CASH-110,Card (Local),4,2,True,19.83,16.9,18.6,24.3,21.7,27.4,0.0,,92.0,4
TXN-CRT-001-004218,2026-07-26 11:50:44,2026-07-26,Sunday,11,False,Traditional,1,CASH-129,Flous (Mobile),6,1,True,45.18,95.7,17.1,43.0,24.6,38.8,0.0,,123.4,3
TXN-CRT-001-004219,2026-07-26 11:50:48,2026-07-26,Sunday,11,False,Traditional,2,CASH-127,Flous (Mobile),9,3,True,46.76,48.4,32.2,41.9,33.4,32.0,0.0,,139.5,4
TXN-CRT-001-004220,2026-07-26 11:54:58,2026-07-26,Sunday,11,False,Traditional,5,CASH-115,Cash,15,2,True,49.2,29.1,41.7,25.5,66.0,28.5,0.0,,161.7,4
TXN-CRT-001-004221,2026-07-26 12:00:18,2026-07-26,Sunday,12,False,Traditional,1,CASH-101,Cash,23,4,True,219.36,68.1,171.8,24.9,33.0,37.7,0.0,,267.4,4
TXN-CRT-001-004222,2026-07-26 12:02:08,2026-07-26,Sunday,12,False,Traditional,1,CASH-118,Card (Local),49,20,True,368.94,69.4,226.5,23.4,29.4,20.1,0.0,,299.4,4
TXN-CRT-001-004223,2026-07-26 12:02:37,2026-07-26,Sunday,12,False,Self-Service,11,,Card (Local),14,5,True,86.36,220.2,60.9,59.4,33.9,32.6,0.0,,186.8,3
TXN-CRT-001-004224,2026-07-26 12:05:26,2026-07-26,Sunday,12,False,Traditional,6,CASH-121,Cash,16,7,True,125.32,30.1,97.8,29.3,39.7,31.7,0.0,,198.4,4
TXN-CRT-001-004225,2026-07-26 12:07:25,2026-07-26,Sunday,12,False,Traditional,3,CASH-122,Flous (Mobile),16,3,True,40.42,53.4,66.4,24.4,27.9,26.0,0.0,,144.8,4
TXN-CRT-001-004226,2026-07-26 12:08:08,2026-07-26,Sunday,12,False,Traditional,8,CASH-102,Flous (Mobile),17,3,True,95.07,52.6,101.4,28.2,38.9,38.6,87.6,Promo code issue,294.7,3
TXN-CRT-001-004227,2026-07-26 12:08:54,2026-07-26,Sunday,12,False,Traditional,2,CASH-120,Cash,16,4,True,42.51,29.9,87.4,35.5,57.1,39.9,0.0,,219.9,4
TXN-CRT-001-004228,2026-07-26 12:10:19,2026-07-26,Sunday,12,False,Traditional,1,CASH-129,Flous (Mobile),1,0,False,4.82,23.0,7.3,0.0,34.8,27.9,0.0,,70.0,4
TXN-CRT-001-004229,2026-07-26 12:16:07,2026-07-26,Sunday,12,False,Traditional,6,CASH-135,Cash,1,0,False,4.34,36.8,3.9,0.0,28.9,22.1,0.0,,55.0,4
TXN-CRT-001-004230,2026-07-26 12:20:31,2026-07-26,Sunday,12,False,Traditional,6,CASH-125,Card (Local),4,1,True,31.84,47.1,14.1,38.0,19.4,23.0,0.0,,94.5,4
TXN-CRT-001-004231,2026-07-26 12:27:54,2026-07-26,Sunday,12,False,Traditional,1,CASH-119,Cash,5,1,True,15.52,21.7,30.2,24.5,73.2,19.3,0.0,,147.2,4
TXN-CRT-001-004232,2026-07-26 12:29:25,2026-07-26,Sunday,12,False,Traditional,1,CASH-105,Cash,23,4,True,90.32,99.5,71.9,30.5,44.7,32.3,0.0,,179.4,3
TXN-CRT-001-004233,2026-07-26 12:31:00,2026-07-26,Sunday,12,False,Traditional,1,CASH-128,Flous (Mobile),7,1,True,44.34,74.5,42.6,37.5,28.2,19.2,0.0,,127.5,3
TXN-CRT-001-004234,2026-07-26 12:34:28,2026-07-26,Sunday,12,False,Self-Service,9,,Cash,38,10,True,175.56,17.3,407.5,57.5,58.0,32.8,0.0,,555.7,4
TXN-CRT-001-004235,2026-07-26 12:36:25,2026-07-26,Sunday,12,False,Traditional,8,CASH-113,Card (Local),42,12,True,141.45,36.3,124.6,35.9,19.1,26.0,0.0,,205.5,4
TXN-CRT-001-004236,2026-07-26 12:39:37,2026-07-26,Sunday,12,False,Traditional,3,CASH-135,Cash,48,12,True,307.15,56.5,311.9,30.5,46.9,31.2,0.0,,420.4,3
TXN-CRT-001-004237,2026-07-26 12:47:31,2026-07-26,Sunday,12,False,Traditional,3,CASH-111,Cash,43,11,True,261.8,85.4,169.7,24.6,38.5,38.1,0.0,,270.9,3
TXN-CRT-001-004238,2026-07-26 12:47:42,2026-07-26,Sunday,12,False,Traditional,2,CASH-133,Cash,9,1,True,29.39,47.4,22.7,34.4,64.1,35.4,0.0,,156.6,4
TXN-CRT-001-004239,2026-07-26 12:51:27,2026-07-26,Sunday,12,False,Traditional,5,CASH-105,Cash,16,6,True,80.83,82.0,117.4,37.1,48.4,22.3,0.0,,225.2,3
TXN-CRT-001-004240,2026-07-26 12:51:47,2026-07-26,Sunday,12,False,Traditional,3,CASH-101,Card (Local),7,3,True,27.7,65.3,27.8,27.6,32.3,35.6,0.0,,123.3,3
TXN-CRT-001-004241,2026-07-26 12:52:35,2026-07-26,Sunday,12,False,Traditional,6,CASH-122,Cash,29,8,True,241.9,88.9,87.0,21.3,45.1,20.0,0.0,,173.4,4
TXN-CRT-001-004242,2026-07-26 12:53:37,2026-07-26,Sunday,12,False,Traditional,8,CASH-111,Card (Local),38,4,True,177.03,26.7,164.7,40.8,34.2,21.1,0.0,,260.7,4
TXN-CRT-001-004243,2026-07-26 12:54:47,2026-07-26,Sunday,12,False,Traditional,4,CASH-123,Card (Local),33,8,True,243.21,76.2,89.1,28.7,24.0,32.2,0.0,,174.0,3
TXN-CRT-001-004244,2026-07-26 13:02:49,2026-07-26,Sunday,13,False,Traditional,2,CASH-107,Card (Local),14,4,True,93.4,48.6,63.3,16.7,35.0,19.7,0.0,,134.6,4
TXN-CRT-001-004245,2026-07-26 13:06:06,2026-07-26,Sunday,13,False,Traditional,7,CASH-111,Cash,26,12,True,159.75,109.5,108.8,28.7,74.4,25.7,88.0,Item return/exchange,325.5,2
TXN-CRT-001-004246,2026-07-26 13:08:17,2026-07-26,Sunday,13,False,Express (<10 items),12,CASH-137,Flous (Mobile),4,3,True,25.95,15.7,18.9,43.1,34.2,25.7,0.0,,121.9,4
TXN-CRT-001-004247,2026-07-26 13:08:50,2026-07-26,Sunday,13,False,Traditional,5,CASH-108,Cash,2,1,True,6.11,66.2,9.2,33.5,43.6,36.5,0.0,,122.8,4
TXN-CRT-001-004248,2026-07-26 13:10:33,2026-07-26,Sunday,13,False,Traditional,4,CASH-133,Cash,25,3,True,141.47,53.7,79.5,37.9,37.7,21.8,0.0,,176.9,4
TXN-CRT-001-004249,2026-07-26 13:11:27,2026-07-26,Sunday,13,False,Traditional,2,CASH-119,Cash,13,6,True,73.69,44.8,78.6,16.9,58.6,15.4,0.0,,169.5,4
TXN-CRT-001-004250,2026-07-26 13:24:00,2026-07-26,Sunday,13,False,Express (<10 items),12,CASH-142,Cash,50,13,True,272.7,37.7,184.4,30.6,50.7,20.3,0.0,,286.0,4
TXN-CRT-001-004251,2026-07-26 13:25:55,2026-07-26,Sunday,13,False,Traditional,7,CASH-111,Cash,4,2,True,18.82,40.0,25.4,16.5,25.3,16.7,0.0,,83.9,4
TXN-CRT-001-004252,2026-07-26 13:27:12,2026-07-26,Sunday,13,False,Traditional,2,CASH-116,Card (Local),34,8,True,167.17,150.9,111.4,42.1,26.3,24.7,0.0,,204.5,3
TXN-CRT-001-004253,2026-07-26 13:28:38,2026-07-26,Sunday,13,False,Traditional,8,CASH-107,Cash,15,3,True,59.3,43.8,104.1,18.7,35.8,31.9,0.0,,190.4,4
TXN-CRT-001-004254,2026-07-26 13:35:35,2026-07-26,Sunday,13,False,Traditional,3,CASH-106,Cash,30,7,True,236.4,143.5,96.8,17.4,29.8,29.8,0.0,,173.8,3
TXN-CRT-001-004255,2026-07-26 13:44:15,2026-07-26,Sunday,13,False,Traditional,1,CASH-128,Card (International),30,5,True,168.74,44.8,158.9,40.7,48.8,28.4,0.0,,276.7,4
TXN-CRT-001-004256,2026-07-26 13:44:30,2026-07-26,Sunday,13,False,Traditional,4,CASH-125,Cash,41,9,True,279.76,58.0,128.9,27.4,25.1,36.2,0.0,,217.6,4
TXN-CRT-001-004257,2026-07-26 13:48:40,2026-07-26,Sunday,13,False,Express (<10 items),12,CASH-141,Cash,10,4,True,27.81,51.1,43.9,27.6,25.4,27.8,0.0,,124.7,4
TXN-CRT-001-004258,2026-07-26 13:52:45,2026-07-26,Sunday,13,False,Traditional,4,CASH-124,Cash,45,6,True,235.87,149.1,209.5,28.2,67.1,33.7,0.0,,338.5,2
TXN-CRT-001-004259,2026-07-26 13:53:46,2026-07-26,Sunday,13,False,Traditional,7,CASH-125,Card (International),6,0,False,21.35,92.0,18.9,0.0,39.9,17.2,0.0,,76.0,4
TXN-CRT-001-004260,2026-07-26 13:53:47,2026-07-26,Sunday,13,False,Traditional,6,CASH-115,Cash,4,0,False,25.73,34.9,20.4,0.0,36.2,27.8,0.0,,84.4,4
TXN-CRT-001-004261,2026-07-26 13:59:25,2026-07-26,Sunday,13,False,Traditional,6,CASH-128,Cash,13,3,True,57.53,13.3,96.7,27.1,46.8,34.8,0.0,,205.4,4
TXN-CRT-001-004262,2026-07-26 14:09:28,2026-07-26,Sunday,14,False,Self-Service,11,,Cash,31,15,True,204.65,35.6,341.3,40.1,63.4,33.8,0.0,,478.6,4
TXN-CRT-001-004263,2026-07-26 14:10:51,2026-07-26,Sunday,14,False,Traditional,3,CASH-115,Card (Local),15,2,True,58.91,123.3,55.9,22.2,20.3,39.3,0.0,,137.8,3
TXN-CRT-001-004264,2026-07-26 14:18:42,2026-07-26,Sunday,14,False,Traditional,7,CASH-101,Card (Local),31,5,True,285.11,18.5,182.3,27.8,21.1,35.0,0.0,,266.3,4
TXN-CRT-001-004265,2026-07-26 14:19:39,2026-07-26,Sunday,14,False,Traditional,3,CASH-104,Card (International),24,9,True,234.79,14.0,89.6,29.8,41.5,16.6,0.0,,177.4,4
TXN-CRT-001-004266,2026-07-26 14:25:16,2026-07-26,Sunday,14,False,Traditional,1,CASH-119,Cash,8,3,True,47.54,29.4,55.1,24.6,62.7,25.6,0.0,,168.0,4
TXN-CRT-001-004267,2026-07-26 14:29:09,2026-07-26,Sunday,14,False,Traditional,3,CASH-113,Cash,45,6,True,296.64,21.5,137.3,21.4,30.5,19.2,0.0,,208.5,4
TXN-CRT-001-004268,2026-07-26 14:30:13,2026-07-26,Sunday,14,False,Traditional,8,CASH-113,Cash,3,1,True,8.79,24.7,12.4,31.0,34.7,19.3,0.0,,97.5,4
TXN-CRT-001-004269,2026-07-26 15:02:17,2026-07-26,Sunday,15,False,Traditional,4,CASH-121,Cash,39,11,True,315.65,7.9,241.4,43.4,39.4,20.9,0.0,,345.0,4
TXN-CRT-001-004270,2026-07-26 15:02:25,2026-07-26,Sunday,15,False,Express (<10 items),13,CASH-145,Cash,10,3,True,43.92,58.8,30.4,15.4,48.7,39.8,0.0,,134.3,4
TXN-CRT-001-004271,2026-07-26 15:15:50,2026-07-26,Sunday,15,False,Traditional,3,CASH-103,Cash,15,4,True,66.99,67.6,85.1,30.2,41.3,22.5,0.0,,179.1,4
TXN-CRT-001-004272,2026-07-26 15:16:35,2026-07-26,Sunday,15,False,Express (<10 items),13,CASH-137,Card (Local),13,7,True,86.54,43.6,54.0,36.3,27.2,17.9,0.0,,135.3,4
TXN-CRT-001-004273,2026-07-26 15:32:09,2026-07-26,Sunday,15,False,Traditional,6,CASH-123,Card (Local),7,0,False,25.97,13.5,47.4,0.0,26.3,30.4,0.0,,104.1,4
TXN-CRT-001-004274,2026-07-26 15:37:31,2026-07-26,Sunday,15,False,Traditional,4,CASH-126,Cash,11,2,True,54.95,29.6,37.2,37.7,69.7,37.6,0.0,,182.3,4
TXN-CRT-001-004275,2026-07-26 15:44:12,2026-07-26,Sunday,15,False,Traditional,4,CASH-119,Card (Local),7,1,True,18.7,66.1,50.4,43.8,22.8,16.0,0.0,,132.9,4
TXN-CRT-001-004276,2026-07-26 15:59:47,2026-07-26,Sunday,15,False,Traditional,3,CASH-101,Cash,7,2,True,46.95,72.7,19.5,38.1,42.0,20.2,0.0,,119.8,3
TXN-CRT-001-004277,2026-07-26 16:03:40,2026-07-26,Sunday,16,False,Traditional,3,CASH-130,Cash,7,3,True,22.72,8.3,30.8,16.6,60.2,25.4,0.0,,133.0,4
TXN-CRT-001-004278,2026-07-26 16:05:19,2026-07-26,Sunday,16,False,Traditional,3,CASH-124,Card (Local),15,4,True,52.88,52.3,84.0,42.6,29.7,20.5,0.0,,176.8,4
TXN-CRT-001-004279,2026-07-26 16:05:50,2026-07-26,Sunday,16,False,Traditional,8,CASH-122,Cash,28,3,True,245.1,27.6,107.3,29.4,49.6,20.7,0.0,,207.0,4
TXN-CRT-001-004280,2026-07-26 16:08:47,2026-07-26,Sunday,16,False,Traditional,4,CASH-126,Cash,18,4,True,64.78,49.7,75.6,22.2,65.1,35.9,0.0,,198.7,4
TXN-CRT-001-004281,2026-07-26 16:12:20,2026-07-26,Sunday,16,False,Traditional,4,CASH-119,Cash,38,9,True,230.55,14.7,242.6,22.5,68.2,17.2,0.0,,350.4,4
TXN-CRT-001-004282,2026-07-26 16:14:47,2026-07-26,Sunday,16,False,Traditional,3,CASH-106,Check,20,9,True,159.75,9.9,127.7,39.8,46.8,33.3,0.0,,247.5,4
TXN-CRT-001-004283,2026-07-26 16:19:05,2026-07-26,Sunday,16,False,Traditional,1,CASH-117,Card (Local),22,6,True,97.2,42.8,123.3,28.4,32.3,24.2,0.0,,208.1,4
TXN-CRT-001-004284,2026-07-26 16:19:31,2026-07-26,Sunday,16,False,Traditional,5,CASH-125,Cash,21,6,True,137.7,45.9,152.2,38.2,68.8,35.4,0.0,,294.7,4
TXN-CRT-001-004285,2026-07-26 16:28:11,2026-07-26,Sunday,16,False,Traditional,6,CASH-129,Flous (Mobile),14,4,True,109.18,23.7,95.7,41.8,24.7,39.5,0.0,,201.6,4
TXN-CRT-001-004286,2026-07-26 16:58:11,2026-07-26,Sunday,16,False,Traditional,8,CASH-114,Card (Local),22,7,True,207.77,135.3,129.8,28.6,23.3,17.4,0.0,,199.1,3
TXN-CRT-001-004287,2026-07-26 17:05:06,2026-07-26,Sunday,17,False,Self-Service,11,,Card (Local),3,1,True,19.83,26.9,37.9,38.6,33.3,42.5,0.0,,152.3,4
TXN-CRT-001-004288,2026-07-26 17:08:51,2026-07-26,Sunday,17,False,Traditional,4,CASH-122,Flous (Mobile),34,7,True,262.76,26.5,173.4,44.6,21.1,15.3,0.0,,254.4,4
TXN-CRT-001-004289,2026-07-26 17:14:31,2026-07-26,Sunday,17,False,Traditional,6,CASH-110,Cash,27,9,True,147.77,51.0,191.0,16.1,61.8,23.4,0.0,,292.2,4
TXN-CRT-001-004290,2026-07-26 17:21:53,2026-07-26,Sunday,17,False,Traditional,4,CASH-133,Cash,9,3,True,23.92,46.1,30.7,37.1,30.7,37.1,0.0,,135.6,4
TXN-CRT-001-004291,2026-07-26 17:22:13,2026-07-26,Sunday,17,False,Traditional,3,CASH-113,Cash,26,8,True,128.94,27.0,159.9,19.1,73.0,16.3,31.6,Payment terminal error,299.9,3
TXN-CRT-001-004292,2026-07-26 17:42:20,2026-07-26,Sunday,17,False,Traditional,4,CASH-125,Card (Local),1,1,True,7.87,67.2,4.5,42.0,29.9,17.4,0.0,,93.9,4
TXN-CRT-001-004293,2026-07-26 17:49:27,2026-07-26,Sunday,17,False,Traditional,7,CASH-110,Card (Local),8,3,True,48.82,66.9,57.3,29.2,31.4,27.5,0.0,,145.4,4
TXN-CRT-001-004294,2026-07-26 17:51:03,2026-07-26,Sunday,17,False,Self-Service,10,,Card (Local),3,1,True,13.97,51.8,28.9,45.9,32.5,38.8,0.0,,146.1,4
TXN-CRT-001-004295,2026-07-26 18:04:10,2026-07-26,Sunday,18,False,Traditional,2,CASH-124,Check,27,11,True,126.88,58.4,151.1,41.4,63.3,29.5,0.0,,285.3,4
TXN-CRT-001-004296,2026-07-26 18:09:38,2026-07-26,Sunday,18,False,Traditional,6,CASH-131,Flous (Mobile),26,4,True,127.73,48.5,103.0,33.0,29.2,39.0,0.0,,204.2,4
TXN-CRT-001-004297,2026-07-26 18:13:25,2026-07-26,Sunday,18,False,Traditional,1,CASH-130,Flous (Mobile),30,7,True,158.77,46.3,137.5,34.4,32.2,38.3,0.0,,242.4,4
TXN-CRT-001-004298,2026-07-26 18:17:18,2026-07-26,Sunday,18,False,Traditional,8,CASH-117,Card (International),1,0,False,3.82,14.9,7.0,0.0,29.4,20.6,0.0,,57.1,4
